Pid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
7777, 0, 23, 10, -4000, FLUSH, 6, NORMAL
8888, 0, 213, 5, -4000, FULL_HOUSE, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 2140, 600, 5, -1860, STRAIGHT, 2, NORMAL
3333, 0, 36, 10, -4000, TWO_PAIR, 3, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 9, 2, -4000, HIGH_CARD, 4, NORMAL
7777, 0, 5, 3, -4000, TWO_PAIR, 5, NORMAL
8888, 21480, 600, 5, 17480, FOUR_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 468, 0, -4000, NULL, 5, NORMAL
2222, 0, 467, 0, -4000, NULL, 6, NORMAL
3333, 20, 465, 0, -3980, NULL, 7, NORMAL
4444, 20, 468, 0, -3980, NULL, 4, NORMAL
5555, 20, 471, 0, -3980, NULL, 2, NORMAL
6666, 0, 470, 0, -4000, NULL, 3, NORMAL
7777, 11700, 471, 2, 7700, THREE_OF_A_KIND, 1, NORMAL
8888, 0, 25, 2, -4000, HIGH_CARD, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 387, 6, -4000, FULL_HOUSE, 2, NORMAL
2222, 0, 11, 11, -4000, FULL_HOUSE, 7, NORMAL
3333, 0, 11, 11, -4000, STRAIGHT, 7, NORMAL
4444, 0, 20, 2, -4000, FLUSH, 6, NORMAL
5555, 0, 211, 5, -4000, THREE_OF_A_KIND, 4, NORMAL
6666, 0, 114, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 20420, 387, 7, 16420, THREE_OF_A_KIND, 1, NORMAL
8888, 0, 238, 5, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 8400, 600, 94, 4400, FULL_HOUSE, 2, NORMAL
3333, 20, 206, 0, -3980, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 0, 19, 19, -4000, THREE_OF_A_KIND, 4, NORMAL
6666, 0, 2, 2, -4000, HIGH_CARD, 5, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 23580, 600, 78, 19580, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 32000, 152, 15, 28000, FLUSH, 1, NORMAL
2222, 0, 34, 3, -4000, THREE_OF_A_KIND, 3, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 4, 4, -4000, THREE_OF_A_KIND, 5, NORMAL
6666, 0, 9, 2, -4000, TWO_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 152, 6, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 44, 3, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 35, 2, -4000, TWO_PAIR, 6, NORMAL
3333, 20, 367, 0, -3980, NULL, 2, NORMAL
4444, 0, 18, 8, -4000, THREE_OF_A_KIND, 7, NORMAL
5555, 0, 91, 8, -4000, FULL_HOUSE, 3, NORMAL
6666, 26120, 367, 5, 22120, FULL_HOUSE, 1, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
8888, 0, 78, 3, -4000, TWO_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
2222, 0, 273, 4, -4000, TWO_PAIR, 2, NORMAL
3333, 0, 6, 6, -4000, THREE_OF_A_KIND, 5, NORMAL
4444, 0, 11, 8, -4000, FULL_HOUSE, 4, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 28000, 273, 7, 24000, TWO_PAIR, 1, NORMAL
7777, 0, 3, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 24, 2, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 483, 0, -3980, NULL, 4, NORMAL
2222, 0, 481, 0, -4000, NULL, 7, NORMAL
3333, 20, 482, 0, -3980, NULL, 6, NORMAL
4444, 20, 485, 0, -3980, NULL, 2, NORMAL
5555, 0, 484, 0, -4000, NULL, 3, NORMAL
6666, 0, 483, 0, -4000, NULL, 5, NORMAL
7777, 11220, 485, 6, 7220, FLUSH, 1, NORMAL
8888, 0, 147, 6, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 7, 2, -4000, TWO_PAIR, 7, NORMAL
2222, 0, 4, 4, -4000, TWO_PAIR, 8, NORMAL
3333, 0, 22, 13, -4000, FULL_HOUSE, 6, NORMAL
4444, 0, 87, 6, -4000, TWO_PAIR, 5, NORMAL
5555, 11360, 600, 10, 7360, FLUSH, 1, NORMAL
6666, 5840, 600, 11, 1840, TWO_PAIR, 2, NORMAL
7777, 0, 241, 4, -4000, FULL_HOUSE, 4, NORMAL
8888, 0, 322, 10, -4000, THREE_OF_A_KIND, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 27, 27, -4000, FULL_HOUSE, 3, NORMAL
3333, 20, 385, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 31980, 385, 27, 27980, FULL_HOUSE, 1, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 0, 27, 3, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 5, 5, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 80, 4, -4000, FLUSH, 2, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
5555, 32000, 80, 14, 28000, THREE_OF_A_KIND, 1, NORMAL
6666, 0, 11, 2, -4000, HIGH_CARD, 4, NORMAL
7777, 0, 3, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 35, 3, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 192, 3, -4000, TWO_PAIR, 3, NORMAL
2222, 0, 9, 2, -4000, ONE_PAIR, 7, NORMAL
3333, 20, 234, 0, -3980, NULL, 2, NORMAL
4444, 0, 19, 12, -4000, FULL_HOUSE, 5, NORMAL
5555, 0, 16, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 26240, 234, 8, 22240, FLUSH, 1, NORMAL
7777, 0, 3, 3, -4000, TWO_PAIR, 8, NORMAL
8888, 0, 39, 4, -4000, TWO_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 40, 5, -4000, STRAIGHT, 2, NORMAL
3333, 32000, 40, 14, 28000, FLUSH, 1, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 7, 7, -4000, TWO_PAIR, 4, NORMAL
6666, 0, 12, 3, -4000, TWO_PAIR, 3, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 7, 2, -4000, ONE_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 521, 0, -3980, NULL, 3, NORMAL
2222, 20, 519, 0, -3980, NULL, 6, NORMAL
3333, 20, 523, 0, -3980, NULL, 2, NORMAL
4444, 20, 520, 0, -3980, NULL, 4, NORMAL
5555, 20, 519, 0, -3980, NULL, 6, NORMAL
6666, 0, 520, 0, -4000, NULL, 5, NORMAL
7777, 10580, 523, 4, 6580, FULL_HOUSE, 1, NORMAL
8888, 0, 450, 4, -4000, FLUSH, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 24440, 451, 10, 20440, FULL_HOUSE, 1, NORMAL
2222, 0, 16, 13, -4000, TWO_PAIR, 7, NORMAL
3333, 0, 9, 9, -4000, FULL_HOUSE, 8, NORMAL
4444, 0, 94, 3, -4000, THREE_OF_A_KIND, 3, NORMAL
5555, 0, 84, 3, -4000, THREE_OF_A_KIND, 5, NORMAL
6666, 20, 451, 2, -3980, ONE_PAIR, 2, NORMAL
7777, 0, 89, 5, -4000, FULL_HOUSE, 4, NORMAL
8888, 0, 84, 3, -4000, TWO_PAIR, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
3333, 20, 388, 0, -3980, NULL, 2, NORMAL
4444, 31980, 388, 7, 27980, FLUSH, 1, NORMAL
5555, 0, 4, 4, -4000, THREE_OF_A_KIND, 4, NORMAL
6666, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
7777, 0, 3, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 12, 3, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 3, 3, -4000, STRAIGHT, 5, NORMAL
2222, 31480, 176, 10, 27480, FLUSH, 1, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
5555, 0, 3, 3, -4000, STRAIGHT, 5, NORMAL
6666, 0, 28, 4, -4000, STRAIGHT, 4, NORMAL
7777, 0, 176, 24, -4000, THREE_OF_A_KIND, 2, NORMAL
8888, 0, 69, 8, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 321, 4, -4000, TWO_PAIR, 2, NORMAL
2222, 0, 70, 2, -4000, TWO_PAIR, 5, NORMAL
3333, 20, 283, 0, -3980, NULL, 4, NORMAL
4444, 0, 27, 13, -4000, FULL_HOUSE, 6, NORMAL
5555, 0, 8, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 0, 288, 9, -4000, STRAIGHT, 3, NORMAL
7777, 0, 3, 2, -4000, TWO_PAIR, 8, NORMAL
8888, 24140, 321, 6, 20140, FLUSH, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 31820, 113, 6, 27820, THREE_OF_A_KIND, 1, NORMAL
3333, 0, 9, 9, -4000, FULL_HOUSE, 5, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 40, 4, -4000, TWO_PAIR, 3, NORMAL
7777, 0, 113, 21, -4000, FULL_HOUSE, 2, NORMAL
8888, 0, 25, 4, -4000, ONE_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 475, 0, -3980, NULL, 6, NORMAL
2222, 0, 476, 0, -4000, NULL, 5, NORMAL
3333, 20, 476, 0, -3980, NULL, 4, NORMAL
4444, 0, 475, 0, -4000, NULL, 7, NORMAL
5555, 0, 477, 0, -4000, NULL, 3, NORMAL
6666, 20, 477, 0, -3980, NULL, 2, NORMAL
7777, 11540, 477, 2, 7540, ONE_PAIR, 1, NORMAL
8888, 0, 101, 2, -4000, ONE_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 118, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
4444, 0, 495, 9, -4000, FULL_HOUSE, 3, NORMAL
5555, 0, 168, 3, -4000, TWO_PAIR, 5, NORMAL
6666, 20, 263, 5, -3980, TWO_PAIR, 4, NORMAL
7777, 20, 570, 10, -3980, TWO_PAIR, 2, NORMAL
8888, 10780, 570, 14, 6780, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 8, 6, -4000, STRAIGHT, 4, NORMAL
3333, 20, 336, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 30600, 336, 8, 26600, THREE_OF_A_KIND, 1, NORMAL
8888, 0, 66, 4, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
2222, 0, 39, 2, -4000, ONE_PAIR, 3, NORMAL
3333, 0, 2, 2, -4000, FULL_HOUSE, 4, NORMAL
4444, 0, 2, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
5555, 0, 2, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
6666, 29640, 126, 6, 25640, FULL_HOUSE, 1, NORMAL
7777, 0, 2, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
8888, 0, 126, 2, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 126, 6, -4000, STRAIGHT, 4, NORMAL
2222, 0, 70, 5, -4000, THREE_OF_A_KIND, 5, NORMAL
3333, 20, 268, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
5555, 0, 4, 3, -4000, TWO_PAIR, 7, NORMAL
6666, 24900, 268, 11, 20900, STRAIGHT, 1, NORMAL
7777, 0, 22, 6, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 219, 7, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 27, 3, -4000, TWO_PAIR, 3, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
5555, 32000, 30, 15, 28000, FLUSH, 1, NORMAL
6666, 0, 14, 7, -4000, STRAIGHT, 4, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 30, 7, -4000, FLUSH, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 506, 0, -3980, NULL, 2, NORMAL
2222, 0, 499, 0, -4000, NULL, 7, NORMAL
3333, 20, 502, 0, -3980, NULL, 3, NORMAL
4444, 20, 499, 0, -3980, NULL, 6, NORMAL
5555, 20, 502, 0, -3980, NULL, 3, NORMAL
6666, 0, 501, 0, -4000, NULL, 5, NORMAL
7777, 11380, 506, 2, 7380, TWO_PAIR, 1, NORMAL
8888, 0, 291, 2, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 378, 7, -3980, FLUSH, 3, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
3333, 0, 6, 4, -4000, STRAIGHT, 7, NORMAL
4444, 20, 309, 7, -3980, THREE_OF_A_KIND, 4, NORMAL
5555, 0, 543, 13, -4000, FULL_HOUSE, 2, NORMAL
6666, 16580, 543, 13, 12580, FULL_HOUSE, 1, NORMAL
7777, 20, 238, 7, -3980, FULL_HOUSE, 5, NORMAL
8888, 20, 161, 2, -3980, ONE_PAIR, 6, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 24, 24, -4000, FLUSH, 3, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
3333, 20, 385, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 24, 24, -4000, STRAIGHT, 3, NORMAL
6666, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
7777, 0, 3, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 25680, 385, 5, 21680, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 49, 3, -4000, TWO_PAIR, 3, NORMAL
3333, 32000, 128, 19, 28000, FOUR_OF_A_KIND, 1, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 18, 7, -4000, THREE_OF_A_KIND, 4, NORMAL
7777, 0, 8, 5, -4000, ONE_PAIR, 5, NORMAL
8888, 0, 128, 4, -4000, STRAIGHT, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 21290, 366, 5, 17290, FULL_HOUSE, 1, NORMAL
2222, 0, 366, 3, -4000, THREE_OF_A_KIND, 2, NORMAL
3333, 20, 217, 0, -3980, NULL, 3, NORMAL
4444, 0, 41, 21, -4000, FULL_HOUSE, 4, NORMAL
5555, 30, 23, 9, -3970, STRAIGHT, 6, NORMAL
6666, 0, 6, 2, -4000, TWO_PAIR, 8, NORMAL
7777, 0, 9, 7, -4000, FULL_HOUSE, 7, NORMAL
8888, 0, 34, 3, -4000, TWO_PAIR, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 13, 11, -4000, THREE_OF_A_KIND, 4, NORMAL
2222, 0, 98, 3, -4000, THREE_OF_A_KIND, 2, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 9, 3, -4000, TWO_PAIR, 5, NORMAL
7777, 31760, 98, 14, 27760, FULL_HOUSE, 1, NORMAL
8888, 0, 18, 2, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 494, 0, -3980, NULL, 2, NORMAL
2222, 20, 492, 0, -3980, NULL, 4, NORMAL
3333, 0, 493, 0, -4000, NULL, 3, NORMAL
4444, 20, 491, 0, -3980, NULL, 5, NORMAL
5555, 20, 490, 0, -3980, NULL, 7, NORMAL
6666, 0, 491, 0, -4000, NULL, 6, NORMAL
7777, 11580, 494, 2, 7580, TWO_PAIR, 1, NORMAL
8888, 0, 222, 2, -4000, ONE_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 66, 5, -4000, FLUSH, 5, NORMAL
2222, 0, 80, 21, -4000, FLUSH, 3, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 34, 5, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 0, 164, 5, -4000, FULL_HOUSE, 2, NORMAL
6666, 0, 80, 3, -4000, ONE_PAIR, 3, NORMAL
7777, 30560, 164, 5, 26560, FULL_HOUSE, 1, NORMAL
8888, 0, 32, 2, -4000, TWO_PAIR, 7, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 14470, 600, 600, 10470, FULL_HOUSE, 2, NORMAL
2222, 17110, 600, 600, 13110, FOUR_OF_A_KIND, 1, NORMAL
3333, 0, 266, 0, -4000, NULL, 4, NORMAL
4444, 0, 2, 2, -4000, HIGH_CARD, 5, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 420, 600, 86, -3580, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
2222, 29820, 172, 7, 25820, FULL_HOUSE, 1, NORMAL
3333, 0, 21, 10, -4000, STRAIGHT, 3, NORMAL
4444, 0, 4, 4, -4000, TWO_PAIR, 5, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
6666, 0, 9, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 3, 3, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 172, 4, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 21660, 393, 8, 17660, FULL_HOUSE, 1, NORMAL
2222, 0, 393, 7, -4000, FULL_HOUSE, 2, NORMAL
3333, 0, 298, 0, -4000, NULL, 3, NORMAL
4444, 20, 5, 4, -3980, TWO_PAIR, 7, NORMAL
5555, 0, 239, 8, -4000, FULL_HOUSE, 4, NORMAL
6666, 0, 4, 2, -4000, TWO_PAIR, 8, NORMAL
7777, 0, 37, 8, -4000, FULL_HOUSE, 6, NORMAL
8888, 0, 222, 3, -4000, TWO_PAIR, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 16, 2, -4000, ONE_PAIR, 3, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 6, 6, -4000, TWO_PAIR, 5, NORMAL
5555, 0, 77, 16, -4000, FULL_HOUSE, 2, NORMAL
6666, 0, 7, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 32000, 77, 8, 28000, STRAIGHT, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 532, 0, -3980, NULL, 3, NORMAL
2222, 0, 529, 0, -4000, NULL, 8, NORMAL
3333, 20, 530, 0, -3980, NULL, 6, NORMAL
4444, 20, 529, 0, -3980, NULL, 7, NORMAL
5555, 20, 531, 0, -3980, NULL, 4, NORMAL
6666, 0, 531, 0, -4000, NULL, 5, NORMAL
7777, 9680, 600, 9, 5680, FULL_HOUSE, 1, NORMAL
8888, 200, 600, 9, -3800, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 158, 6, -4000, FULL_HOUSE, 5, NORMAL
2222, 0, 11, 7, -4000, FULL_HOUSE, 7, NORMAL
3333, 0, 2, 2, -4000, THREE_OF_A_KIND, 8, NORMAL
4444, 0, 335, 5, -4000, TWO_PAIR, 3, NORMAL
5555, 20, 237, 10, -3980, FULL_HOUSE, 4, NORMAL
6666, 0, 123, 2, -4000, ONE_PAIR, 6, NORMAL
7777, 0, 367, 6, -4000, TWO_PAIR, 2, NORMAL
8888, 19200, 367, 12, 15200, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 38, 38, -4000, FULL_HOUSE, 4, NORMAL
3333, 20, 364, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 31980, 364, 39, 27980, FULL_HOUSE, 1, NORMAL
7777, 0, 3, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 54, 5, -4000, THREE_OF_A_KIND, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
2222, 32000, 116, 5, 28000, FULL_HOUSE, 1, NORMAL
3333, 0, 116, 18, -4000, FULL_HOUSE, 2, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
5555, 0, 6, 6, -4000, TWO_PAIR, 5, NORMAL
6666, 0, 9, 3, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 4, 2, -4000, STRAIGHT, 6, NORMAL
8888, 0, 73, 5, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 191, 5, -4000, STRAIGHT, 5, NORMAL
2222, 20, 220, 4, -3980, TWO_PAIR, 4, NORMAL
3333, 0, 285, 0, -4000, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, HIGH_CARD, 8, NORMAL
5555, 0, 5, 2, -4000, HIGH_CARD, 7, NORMAL
6666, 19660, 571, 16, 15660, FLUSH, 1, NORMAL
7777, 0, 13, 8, -4000, STRAIGHT, 6, NORMAL
8888, 20, 571, 10, -3980, FOUR_OF_A_KIND, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, HIGH_CARD, 6, NORMAL
2222, 0, 27, 4, -4000, ONE_PAIR, 4, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 0, 30, 16, -4000, STRAIGHT, 3, NORMAL
5555, 0, 4, 4, -4000, TWO_PAIR, 5, NORMAL
6666, 31860, 38, 10, 27860, TWO_PAIR, 1, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 38, 3, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 500, 0, -4000, NULL, 7, NORMAL
2222, 0, 501, 0, -4000, NULL, 5, NORMAL
3333, 20, 500, 0, -3980, NULL, 6, NORMAL
4444, 20, 502, 0, -3980, NULL, 3, NORMAL
5555, 20, 503, 0, -3980, NULL, 2, NORMAL
6666, 20, 501, 0, -3980, NULL, 4, NORMAL
7777, 10900, 503, 2, 6900, STRAIGHT, 1, NORMAL
8888, 0, 292, 2, -4000, HIGH_CARD, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 67, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 25, 8, -4000, STRAIGHT, 7, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 201, 4, -4000, THREE_OF_A_KIND, 5, NORMAL
5555, 19800, 413, 11, 15800, FLUSH, 1, NORMAL
6666, 0, 287, 11, -4000, FULL_HOUSE, 3, NORMAL
7777, 0, 212, 5, -4000, THREE_OF_A_KIND, 4, NORMAL
8888, 20, 413, 8, -3980, FLUSH, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 31980, 393, 14, 27980, FULL_HOUSE, 1, NORMAL
2222, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
3333, 20, 393, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 0, 10, 10, -4000, FULL_HOUSE, 5, NORMAL
6666, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
